04.10.2016 11:01:56.006;	15022;	-9
04.10.2016 11:01:57.180;	15022;	-11
04.10.2016 11:01:57.180;	15022;	-164
04.10.2016 11:01:57.183;	15022;	-2
04.10.2016 11:01:57.489;	15024;	1
04.10.2016 11:01:57.622;	15024;	11
04.10.2016 11:01:57.715;	15024;	1
04.10.2016 11:01:58.006;	15022;	-2
04.10.2016 11:01:58.006;	15021;	-1
04.10.2016 11:01:58.006;	15021;	-5
04.10.2016 11:01:58.006;	15021;	-1
04.10.2016 11:01:58.006;	15021;	-7
04.10.2016 11:01:58.134;	15022;	-2
04.10.2016 11:01:58.490;	15024;	1
04.10.2016 11:01:59.046;	15022;	-10
04.10.2016 11:01:59.046;	15022;	-1
04.10.2016 11:01:59.046;	15022;	-1
04.10.2016 11:01:59.046;	15021;	-3
04.10.2016 11:01:59.046;	15021;	-1
04.10.2016 11:01:59.046;	15021;	-10
04.10.2016 11:01:59.046;	15021;	-1
04.10.2016 11:01:59.046;	15021;	-1
04.10.2016 11:01:59.046;	15021;	-32
04.10.2016 11:01:59.461;	15024;	1
04.10.2016 11:01:59.506;	15024;	2
04.10.2016 11:01:59.506;	15024;	1
04.10.2016 11:02:00.084;	15022;	-10
04.10.2016 11:02:00.084;	15022;	-6
04.10.2016 11:02:00.477;	15023;	1
04.10.2016 11:02:00.673;	15022;	-1
04.10.2016 11:02:00.675;	15022;	1
04.10.2016 11:02:01.116;	15021;	-1
04.10.2016 11:02:01.116;	15021;	-1
04.10.2016 11:02:01.489;	15023;	1
04.10.2016 11:02:01.965;	15023;	5
04.10.2016 11:02:02.304;	15021;	-1
04.10.2016 11:02:02.304;	15021;	-2
04.10.2016 11:02:02.304;	15021;	-1
04.10.2016 11:02:02.304;	15020;	-1
04.10.2016 11:02:02.304;	15020;	-1
04.10.2016 11:02:02.304;	15020;	-1
04.10.2016 11:02:02.304;	15020;	-1
04.10.2016 11:02:02.304;	15020;	-7
04.10.2016 11:02:02.444;	15020;	-1
04.10.2016 11:02:02.663;	15020;	-1
04.10.2016 11:02:02.690;	15023;	1
04.10.2016 11:02:02.743;	15020;	-1
04.10.2016 11:02:02.743;	15020;	-1
04.10.2016 11:02:02.743;	15020;	-1
04.10.2016 11:02:02.743;	15020;	-1
04.10.2016 11:02:03.475;	15023;	1
04.10.2016 11:02:03.516;	15023;	1
04.10.2016 11:02:04.131;	15021;	-1
04.10.2016 11:02:04.131;	15021;	-1
04.10.2016 11:02:04.131;	15020;	-1
04.10.2016 11:02:04.131;	15020;	-1
04.10.2016 11:02:04.131;	15020;	-1
04.10.2016 11:02:04.131;	15020;	-4
04.10.2016 11:02:04.131;	15020;	-7
04.10.2016 11:02:04.533;	15023;	1
04.10.2016 11:02:04.585;	15023;	1
04.10.2016 11:02:04.585;	15023;	1
04.10.2016 11:02:04.585;	15023;	1
04.10.2016 11:02:04.659;	15023;	1
04.10.2016 11:02:04.659;	15023;	1
04.10.2016 11:02:04.970;	15023;	2
04.10.2016 11:02:04.970;	15024;	3
04.10.2016 11:02:05.228;	15022;	-1
04.10.2016 11:02:05.234;	15021;	-1
04.10.2016 11:02:05.545;	15023;	1
04.10.2016 11:02:05.871;	15023;	1
04.10.2016 11:02:06.063;	15023;	1
04.10.2016 11:02:06.063;	15024;	1
04.10.2016 11:02:06.193;	15021;	-9
04.10.2016 11:02:06.193;	15021;	-1
04.10.2016 11:02:06.193;	15021;	-6
04.10.2016 11:02:06.559;	15024;	1
04.10.2016 11:02:07.120;	15021;	-4
04.10.2016 11:02:07.120;	15021;	-10
04.10.2016 11:02:07.120;	15021;	-1
04.10.2016 11:02:07.120;	15021;	-1
04.10.2016 11:02:07.120;	15020;	-17
04.10.2016 11:02:07.571;	15024;	1
04.10.2016 11:02:08.002;	15024;	8
04.10.2016 11:02:08.052;	15024;	2
04.10.2016 11:02:08.052;	15024;	1
04.10.2016 11:02:08.052;	15025;	2
04.10.2016 11:02:08.193;	15023;	3
04.10.2016 11:02:08.193;	15025;	3
04.10.2016 11:02:08.193;	15025;	7
04.10.2016 11:02:08.225;	15022;	-2
04.10.2016 11:02:08.225;	15021;	-13
04.10.2016 11:02:10.224;	15021;	-16
04.10.2016 11:02:11.628;	15023;	1
04.10.2016 11:02:12.256;	15021;	-1
04.10.2016 11:02:12.256;	15021;	-5
04.10.2016 11:02:12.256;	15021;	-8
04.10.2016 11:02:12.256;	15020;	-1
04.10.2016 11:02:12.256;	15020;	-1
04.10.2016 11:02:13.799;	15023;	2
04.10.2016 11:02:13.799;	15023;	2
04.10.2016 11:02:13.799;	15024;	1
04.10.2016 11:02:13.961;	15024;	5
04.10.2016 11:02:14.709;	15021;	-2
04.10.2016 11:02:14.709;	15021;	-1
04.10.2016 11:02:14.709;	15021;	-10
04.10.2016 11:02:14.709;	15020;	-1
04.10.2016 11:02:14.709;	15020;	-3
04.10.2016 11:02:14.709;	15020;	-6
04.10.2016 11:02:14.750;	15023;	1
04.10.2016 11:02:14.877;	15020;	-3
04.10.2016 11:02:14.982;	15020;	-1
04.10.2016 11:02:15.736;	15023;	1
04.10.2016 11:02:15.788;	15021;	-1
04.10.2016 11:02:15.788;	15020;	-1
04.10.2016 11:02:15.850;	15023;	1
04.10.2016 11:02:15.850;	15024;	2
04.10.2016 11:02:15.921;	15021;	-1
04.10.2016 11:02:16.756;	15021;	-1
04.10.2016 11:02:16.756;	15020;	-15
04.10.2016 11:02:16.966;	15020;	-3
04.10.2016 11:02:17.614;	15022;	-1
04.10.2016 11:02:17.713;	15024;	1
04.10.2016 11:02:18.011;	15021;	-1
04.10.2016 11:02:18.011;	15020;	-2
04.10.2016 11:02:18.584;	15021;	-4
04.10.2016 11:02:18.584;	15020;	-11
04.10.2016 11:02:19.025;	15020;	-2
04.10.2016 11:02:19.108;	15021;	-1
04.10.2016 11:02:19.108;	15020;	-2
04.10.2016 11:02:19.343;	15020;	-2
04.10.2016 11:02:20.070;	15021;	-1
04.10.2016 11:02:20.584;	15020;	-16
04.10.2016 11:02:21.131;	15021;	-1
04.10.2016 11:02:21.131;	15020;	-2
04.10.2016 11:02:21.715;	15023;	1
04.10.2016 11:02:22.145;	15021;	-1
04.10.2016 11:02:23.191;	15021;	-1
04.10.2016 11:02:23.646;	15021;	-1
04.10.2016 11:02:23.646;	15020;	-15
04.10.2016 11:02:25.193;	15020;	-15
04.10.2016 11:02:25.963;	15021;	-3
04.10.2016 11:02:27.287;	15021;	-2
04.10.2016 11:02:27.287;	15021;	-1
04.10.2016 11:02:27.287;	15021;	-1
04.10.2016 11:02:27.287;	15021;	-1
04.10.2016 11:02:27.287;	15021;	-1
04.10.2016 11:02:27.287;	15020;	-18
04.10.2016 11:02:28.069;	15021;	-1
04.10.2016 11:02:29.154;	15021;	-1
04.10.2016 11:02:29.159;	15021;	3
04.10.2016 11:02:29.521;	15021;	-3
04.10.2016 11:02:29.521;	15020;	-12
04.10.2016 11:02:30.294;	15021;	-1
04.10.2016 11:02:30.539;	15021;	-1
04.10.2016 11:02:31.350;	15020;	-13
04.10.2016 11:02:31.350;	15020;	-2
04.10.2016 11:02:31.350;	15020;	-1
04.10.2016 11:02:31.775;	15022;	2
04.10.2016 11:02:31.775;	15022;	1
04.10.2016 11:02:31.775;	15022;	1
04.10.2016 11:02:31.775;	15022;	1
04.10.2016 11:02:31.775;	15022;	2
04.10.2016 11:02:31.775;	15022;	3
04.10.2016 11:02:31.775;	15022;	3
04.10.2016 11:02:31.775;	15023;	2
04.10.2016 11:02:31.775;	15023;	4
04.10.2016 11:02:31.775;	15023;	9
04.10.2016 11:02:31.822;	15023;	2
04.10.2016 11:02:33.412;	15021;	-5
04.10.2016 11:02:33.412;	15021;	-1
04.10.2016 11:02:33.412;	15021;	-1
04.10.2016 11:02:33.412;	15021;	-1
04.10.2016 11:02:33.412;	15020;	-1
04.10.2016 11:02:33.412;	15020;	-7
04.10.2016 11:02:33.752;	15020;	-18
04.10.2016 11:02:33.752;	15020;	-33
04.10.2016 11:02:33.975;	15022;	1
04.10.2016 11:02:34.669;	15021;	-1
04.10.2016 11:02:35.236;	15021;	-2
04.10.2016 11:02:35.459;	15021;	-3
04.10.2016 11:02:35.459;	15020;	-12
04.10.2016 11:02:36.662;	15021;	-1
04.10.2016 11:02:36.662;	15021;	-3
04.10.2016 11:02:36.667;	15019;	-1
04.10.2016 11:02:36.667;	15019;	-1
04.10.2016 11:02:36.667;	15019;	-1
04.10.2016 11:02:36.667;	15019;	-1
04.10.2016 11:02:36.667;	15019;	-1
04.10.2016 11:02:36.682;	15018;	-1
04.10.2016 11:02:36.682;	15018;	-1
04.10.2016 11:02:36.682;	15018;	-1
04.10.2016 11:02:36.682;	15018;	-3
04.10.2016 11:02:36.682;	15018;	-3
04.10.2016 11:02:36.859;	15019;	15
04.10.2016 11:02:36.907;	15020;	2
04.10.2016 11:02:37.000;	15020;	-4
04.10.2016 11:02:37.001;	15020;	-1
04.10.2016 11:02:37.139;	15019;	-1
04.10.2016 11:02:37.459;	15017;	-1
04.10.2016 11:02:37.459;	15017;	-15
04.10.2016 11:02:37.868;	15019;	2
04.10.2016 11:02:37.868;	15019;	23
04.10.2016 11:02:37.868;	15020;	10
04.10.2016 11:02:37.868;	15020;	2
04.10.2016 11:02:37.868;	15020;	3
04.10.2016 11:02:38.083;	15018;	-2
04.10.2016 11:02:38.722;	15018;	1
04.10.2016 11:02:38.875;	15018;	1
04.10.2016 11:02:39.537;	15017;	-16
04.10.2016 11:02:39.659;	15018;	1
04.10.2016 11:02:40.639;	15018;	1
04.10.2016 11:02:40.749;	15017;	-8
04.10.2016 11:02:41.369;	15018;	1
04.10.2016 11:02:41.568;	15017;	-15
04.10.2016 11:02:42.077;	15018;	1
04.10.2016 11:02:42.178;	15017;	-14
04.10.2016 11:02:42.250;	15017;	-1
04.10.2016 11:02:43.295;	15018;	1
04.10.2016 11:02:43.678;	15017;	-16
04.10.2016 11:02:44.295;	15018;	1
04.10.2016 11:02:44.475;	15018;	1
04.10.2016 11:02:44.475;	15018;	5
04.10.2016 11:02:44.475;	15018;	3
04.10.2016 11:02:44.475;	15018;	12
04.10.2016 11:02:44.477;	15018;	3
04.10.2016 11:02:44.477;	15018;	2
04.10.2016 11:02:44.477;	15018;	6
04.10.2016 11:02:45.102;	15018;	-20
04.10.2016 11:02:45.604;	15019;	1
04.10.2016 11:02:45.631;	15019;	-1
04.10.2016 11:02:45.631;	15018;	-4
04.10.2016 11:02:45.631;	15018;	-1
04.10.2016 11:02:45.631;	15017;	-9
04.10.2016 11:02:47.912;	15018;	-1
04.10.2016 11:02:47.912;	15017;	-6
04.10.2016 11:02:47.912;	15017;	-1
04.10.2016 11:02:47.912;	15017;	-1
04.10.2016 11:02:47.912;	15016;	-7
04.10.2016 11:02:48.147;	15017;	-8
04.10.2016 11:02:48.968;	15018;	-1
04.10.2016 11:02:49.680;	15018;	1
04.10.2016 11:02:50.146;	15017;	-1
04.10.2016 11:02:50.146;	15016;	-1
04.10.2016 11:02:50.146;	15016;	-1
04.10.2016 11:02:50.146;	15016;	-10
04.10.2016 11:02:50.146;	15016;	-1
04.10.2016 11:02:50.146;	15016;	-1
04.10.2016 11:02:50.146;	15016;	-1
04.10.2016 11:02:51.154;	15017;	-1
04.10.2016 11:02:51.244;	15016;	-1
04.10.2016 11:02:51.244;	15016;	-1
04.10.2016 11:02:51.244;	15016;	-1
04.10.2016 11:02:51.244;	15016;	-1
04.10.2016 11:02:51.244;	15016;	-1
04.10.2016 11:02:51.338;	15016;	-1
04.10.2016 11:02:51.924;	15016;	-1
04.10.2016 11:02:51.924;	15016;	-1
04.10.2016 11:02:51.924;	15016;	-1
04.10.2016 11:02:51.924;	15016;	-1
04.10.2016 11:02:51.924;	15016;	-1
04.10.2016 11:02:51.924;	15016;	-1
04.10.2016 11:02:51.924;	15016;	-1
04.10.2016 11:02:51.924;	15016;	-1
04.10.2016 11:02:51.924;	15016;	-1
04.10.2016 11:02:51.924;	15016;	-2
04.10.2016 11:02:51.924;	15016;	-10
04.10.2016 11:02:51.924;	15016;	-21
04.10.2016 11:02:51.924;	15016;	-25
04.10.2016 11:02:51.924;	15016;	-2
04.10.2016 11:02:52.022;	15015;	-1
04.10.2016 11:02:52.022;	15015;	-1
04.10.2016 11:02:52.022;	15015;	-1
04.10.2016 11:02:52.022;	15015;	-10
04.10.2016 11:02:52.022;	15015;	-2
04.10.2016 11:02:52.039;	15015;	-1
04.10.2016 11:02:52.039;	15015;	-1
04.10.2016 11:02:52.297;	15018;	12
04.10.2016 11:02:52.313;	15016;	-5
04.10.2016 11:02:52.654;	15017;	2
04.10.2016 11:02:52.654;	15018;	20
04.10.2016 11:02:52.654;	15018;	3
04.10.2016 11:02:52.655;	15018;	15
04.10.2016 11:02:53.134;	15018;	25
04.10.2016 11:02:53.135;	15018;	15
04.10.2016 11:02:53.517;	15016;	-5
04.10.2016 11:02:53.517;	15016;	-3
04.10.2016 11:02:53.517;	15016;	-1
04.10.2016 11:02:53.688;	15016;	-1
04.10.2016 11:02:53.688;	15015;	-1
04.10.2016 11:02:53.688;	15015;	-1
04.10.2016 11:02:53.688;	15015;	-6
04.10.2016 11:02:54.068;	15016;	-16
04.10.2016 11:02:54.321;	15017;	1
04.10.2016 11:02:54.679;	15016;	-1
04.10.2016 11:02:54.679;	15015;	-4
04.10.2016 11:02:55.670;	15016;	-1
04.10.2016 11:02:55.670;	15015;	-4
04.10.2016 11:02:55.679;	15015;	-4
04.10.2016 11:02:55.682;	15015;	-2
04.10.2016 11:02:55.682;	15015;	-1
04.10.2016 11:02:55.682;	15015;	-1
04.10.2016 11:02:55.714;	15017;	2
04.10.2016 11:02:55.714;	15017;	2
04.10.2016 11:02:55.714;	15017;	10
04.10.2016 11:02:55.714;	15018;	22
04.10.2016 11:02:55.714;	15018;	4
04.10.2016 11:02:56.005;	15016;	1
04.10.2016 11:02:56.009;	15016;	1
04.10.2016 11:02:56.162;	15015;	-10
04.10.2016 11:02:56.162;	15014;	-1
04.10.2016 11:02:56.162;	15014;	-5
04.10.2016 11:02:56.167;	15016;	1
04.10.2016 11:02:56.169;	15014;	-2
04.10.2016 11:02:56.219;	15014;	-3
04.10.2016 11:02:56.222;	15014;	-3
04.10.2016 11:02:56.224;	15014;	-4
04.10.2016 11:02:56.224;	15014;	-10
04.10.2016 11:02:56.224;	15014;	-1
04.10.2016 11:02:56.224;	15014;	-12
04.10.2016 11:02:56.224;	15014;	-10
04.10.2016 11:02:56.224;	15014;	-2
04.10.2016 11:02:56.237;	15013;	-1
04.10.2016 11:02:56.237;	15013;	-1
04.10.2016 11:02:56.238;	15013;	-5
04.10.2016 11:02:56.238;	15013;	-2
04.10.2016 11:02:56.244;	15013;	-2
04.10.2016 11:02:56.244;	15013;	-3
04.10.2016 11:02:56.244;	15013;	-7
04.10.2016 11:02:56.245;	15013;	-1
04.10.2016 11:02:56.247;	15013;	-2
04.10.2016 11:02:56.250;	15013;	-2
04.10.2016 11:02:56.250;	15013;	-1
04.10.2016 11:02:56.253;	15013;	-1
04.10.2016 11:02:56.258;	15013;	-1
04.10.2016 11:02:56.262;	15013;	-1
04.10.2016 11:02:56.262;	15015;	1
04.10.2016 11:02:56.263;	15013;	-2
04.10.2016 11:02:56.266;	15013;	-2
04.10.2016 11:02:56.289;	15012;	-5
04.10.2016 11:02:56.289;	15012;	-5
04.10.2016 11:02:56.289;	15012;	-1
04.10.2016 11:02:56.289;	15012;	-1
04.10.2016 11:02:56.289;	15012;	-10
04.10.2016 11:02:56.289;	15012;	-10
04.10.2016 11:02:56.289;	15012;	-1
04.10.2016 11:02:56.289;	15012;	-2
04.10.2016 11:02:56.289;	15012;	-65
04.10.2016 11:02:56.291;	15012;	-3
04.10.2016 11:02:56.291;	15012;	-13
04.10.2016 11:02:56.293;	15012;	-10
04.10.2016 11:02:56.303;	15012;	-2
04.10.2016 11:02:56.304;	15012;	-1
04.10.2016 11:02:56.310;	15012;	-4
04.10.2016 11:02:56.313;	15012;	-5
04.10.2016 11:02:56.315;	15013;	3
04.10.2016 11:02:56.317;	15012;	-2
04.10.2016 11:02:56.320;	15013;	1
04.10.2016 11:02:56.329;	15012;	-4
04.10.2016 11:02:56.332;	15012;	-4
04.10.2016 11:02:56.339;	15012;	-2
04.10.2016 11:02:56.339;	15012;	-25
04.10.2016 11:02:56.346;	15012;	-14
04.10.2016 11:02:56.379;	15013;	1
04.10.2016 11:02:56.399;	15013;	1
04.10.2016 11:02:56.404;	15012;	-8
04.10.2016 11:02:56.411;	15014;	8
04.10.2016 11:02:56.453;	15015;	14
04.10.2016 11:02:56.518;	15012;	-3
04.10.2016 11:02:56.518;	15011;	-1
04.10.2016 11:02:56.518;	15011;	-1
04.10.2016 11:02:56.518;	15011;	-5
04.10.2016 11:02:56.518;	15011;	-1
04.10.2016 11:02:56.518;	15011;	-1
04.10.2016 11:02:56.530;	15012;	-1
04.10.2016 11:02:56.530;	15011;	-1
04.10.2016 11:02:56.530;	15011;	-1
04.10.2016 11:02:56.530;	15011;	-1
04.10.2016 11:02:56.530;	15011;	-1
04.10.2016 11:02:56.530;	15011;	-10
04.10.2016 11:02:56.530;	15011;	-1
04.10.2016 11:02:56.530;	15011;	-1
04.10.2016 11:02:56.530;	15011;	-3
04.10.2016 11:02:56.538;	15011;	-1
04.10.2016 11:02:56.606;	15012;	-8
04.10.2016 11:02:56.607;	15012;	-1
04.10.2016 11:02:56.667;	15013;	1
04.10.2016 11:02:56.667;	15014;	7
04.10.2016 11:02:56.675;	15014;	2
04.10.2016 11:02:56.676;	15012;	-1
04.10.2016 11:02:56.676;	15012;	-3
04.10.2016 11:02:56.713;	15012;	-7
04.10.2016 11:02:56.713;	15012;	-8
04.10.2016 11:02:56.871;	15015;	10
04.10.2016 11:02:56.871;	15016;	5
04.10.2016 11:02:56.879;	15013;	-4
04.10.2016 11:02:56.987;	15013;	-1
04.10.2016 11:02:56.987;	15013;	-7
04.10.2016 11:02:56.988;	15013;	-5
04.10.2016 11:02:56.988;	15013;	-2
04.10.2016 11:02:57.010;	15012;	-1
04.10.2016 11:02:57.013;	15012;	-5
04.10.2016 11:02:57.086;	15013;	-1
04.10.2016 11:02:57.955;	15013;	-1
04.10.2016 11:02:58.042;	15014;	-1
04.10.2016 11:02:58.052;	15013;	-1
04.10.2016 11:02:58.052;	15012;	-14
04.10.2016 11:02:58.116;	15012;	-11
04.10.2016 11:02:58.116;	15012;	-4
04.10.2016 11:02:58.234;	15014;	1
04.10.2016 11:02:58.383;	15014;	1
04.10.2016 11:02:58.383;	15015;	6
04.10.2016 11:02:58.384;	15015;	4
04.10.2016 11:02:58.384;	15015;	3
04.10.2016 11:02:58.633;	15014;	4
04.10.2016 11:02:58.633;	15015;	3
04.10.2016 11:02:58.634;	15015;	4
04.10.2016 11:02:58.634;	15015;	2
04.10.2016 11:02:58.634;	15015;	1
04.10.2016 11:02:59.196;	15015;	2
04.10.2016 11:02:59.196;	15015;	3
04.10.2016 11:02:59.196;	15016;	8
04.10.2016 11:02:59.196;	15016;	2
04.10.2016 11:02:59.196;	15016;	10
04.10.2016 11:02:59.196;	15016;	3
04.10.2016 11:02:59.196;	15016;	1
04.10.2016 11:02:59.201;	15016;	4
04.10.2016 11:02:59.209;	15017;	25
04.10.2016 11:02:59.209;	15017;	4
04.10.2016 11:02:59.209;	15017;	10
04.10.2016 11:02:59.209;	15017;	5
04.10.2016 11:02:59.209;	15017;	9
04.10.2016 11:02:59.209;	15017;	3
04.10.2016 11:02:59.209;	15017;	11
04.10.2016 11:02:59.210;	15017;	1
04.10.2016 11:02:59.210;	15017;	12
04.10.2016 11:02:59.210;	15017;	12
04.10.2016 11:02:59.210;	15017;	12
04.10.2016 11:02:59.210;	15017;	12
04.10.2016 11:02:59.210;	15017;	12
04.10.2016 11:02:59.210;	15017;	12
04.10.2016 11:02:59.211;	15018;	1
04.10.2016 11:02:59.211;	15018;	10
04.10.2016 11:02:59.211;	15018;	4
04.10.2016 11:02:59.212;	15018;	4
04.10.2016 11:02:59.212;	15018;	2
04.10.2016 11:02:59.212;	15018;	1
04.10.2016 11:02:59.212;	15018;	3
04.10.2016 11:02:59.212;	15018;	1
04.10.2016 11:02:59.220;	15017;	1
04.10.2016 11:02:59.223;	15017;	1
04.10.2016 11:02:59.304;	15018;	11
04.10.2016 11:02:59.304;	15018;	3
04.10.2016 11:02:59.631;	15017;	-1
04.10.2016 11:02:59.758;	15020;	3
04.10.2016 11:02:59.758;	15020;	12
04.10.2016 11:02:59.952;	15019;	-4
04.10.2016 11:03:00.240;	15019;	-5
04.10.2016 11:03:00.240;	15018;	-1
04.10.2016 11:03:00.240;	15017;	-2
04.10.2016 11:03:00.240;	15016;	-8
04.10.2016 11:03:00.396;	15019;	4
04.10.2016 11:03:00.396;	15019;	25
04.10.2016 11:03:00.396;	15020;	2
04.10.2016 11:03:00.396;	15020;	3
04.10.2016 11:03:01.028;	15018;	1
04.10.2016 11:03:01.196;	15017;	-1
04.10.2016 11:03:01.263;	15016;	-25
04.10.2016 11:03:01.263;	15016;	-5
04.10.2016 11:03:01.263;	15015;	-2
04.10.2016 11:03:01.263;	15015;	-8
04.10.2016 11:03:01.302;	15018;	2
04.10.2016 11:03:01.689;	15018;	10
04.10.2016 11:03:01.694;	15016;	-13
04.10.2016 11:03:01.735;	15015;	-1
04.10.2016 11:03:01.851;	15016;	-5
04.10.2016 11:03:01.984;	15015;	-5
04.10.2016 11:03:01.984;	15015;	-5
04.10.2016 11:03:02.083;	15015;	-4
04.10.2016 11:03:02.085;	15015;	-1
04.10.2016 11:03:02.114;	15014;	-3
04.10.2016 11:03:02.318;	15013;	-16
04.10.2016 11:03:02.496;	15015;	-1
04.10.2016 11:03:02.497;	15014;	1
04.10.2016 11:03:02.630;	15013;	-1
04.10.2016 11:03:02.635;	15013;	-1
04.10.2016 11:03:03.043;	15016;	3
04.10.2016 11:03:03.043;	15016;	2
04.10.2016 11:03:03.043;	15016;	3
04.10.2016 11:03:04.365;	15013;	-2
04.10.2016 11:03:04.365;	15013;	-10
04.10.2016 11:03:04.365;	15013;	-1
04.10.2016 11:03:04.365;	15012;	-2
04.10.2016 11:03:04.414;	15015;	1
04.10.2016 11:03:06.273;	15015;	1
04.10.2016 11:03:06.380;	15012;	-16
04.10.2016 11:03:06.989;	15012;	-8
04.10.2016 11:03:06.990;	15012;	-8
04.10.2016 11:03:07.008;	15012;	-1
04.10.2016 11:03:07.011;	15012;	1
04.10.2016 11:03:07.078;	15013;	-1
04.10.2016 11:03:07.291;	15013;	1
04.10.2016 11:03:07.291;	15013;	2
04.10.2016 11:03:07.297;	15013;	-4
04.10.2016 11:03:07.299;	15013;	-4
04.10.2016 11:03:07.335;	15014;	2
04.10.2016 11:03:07.336;	15015;	7
04.10.2016 11:03:07.396;	15014;	-4
04.10.2016 11:03:07.397;	15014;	-1
04.10.2016 11:03:07.401;	15013;	-3
04.10.2016 11:03:07.528;	15013;	-1
04.10.2016 11:03:08.490;	15013;	-5
04.10.2016 11:03:08.490;	15012;	-18
04.10.2016 11:03:08.618;	15012;	-5
04.10.2016 11:03:08.648;	15014;	2
04.10.2016 11:03:08.648;	15015;	5
04.10.2016 11:03:09.238;	15015;	1
04.10.2016 11:03:09.813;	15015;	1
04.10.2016 11:03:10.243;	15015;	17
04.10.2016 11:03:10.244;	15015;	15
04.10.2016 11:03:10.280;	15015;	5
04.10.2016 11:03:10.319;	15012;	-2
04.10.2016 11:03:10.319;	15012;	-1
04.10.2016 11:03:10.319;	15012;	-2
04.10.2016 11:03:10.319;	15012;	-1
04.10.2016 11:03:10.319;	15011;	-2
04.10.2016 11:03:10.343;	15015;	1
04.10.2016 11:03:10.767;	15015;	1
04.10.2016 11:03:11.104;	15015;	1
04.10.2016 11:03:11.142;	15015;	1
04.10.2016 11:03:11.146;	15015;	3
04.10.2016 11:03:11.146;	15015;	1
04.10.2016 11:03:11.149;	15015;	3
04.10.2016 11:03:11.149;	15015;	1
04.10.2016 11:03:11.152;	15015;	2
04.10.2016 11:03:11.155;	15015;	1
04.10.2016 11:03:11.160;	15015;	2
04.10.2016 11:03:11.165;	15015;	2
04.10.2016 11:03:11.231;	15015;	17
04.10.2016 11:03:11.246;	15015;	-4
04.10.2016 11:03:11.246;	15015;	-4
04.10.2016 11:03:11.273;	15016;	-5
04.10.2016 11:03:11.274;	15015;	-16
04.10.2016 11:03:12.002;	15015;	-1
04.10.2016 11:03:12.086;	15017;	10
04.10.2016 11:03:13.474;	15015;	-1
04.10.2016 11:03:13.474;	15014;	-1
04.10.2016 11:03:13.474;	15014;	-1
04.10.2016 11:03:13.474;	15013;	-15
04.10.2016 11:03:13.474;	15013;	-6
04.10.2016 11:03:14.609;	15014;	-19
04.10.2016 11:03:14.609;	15013;	-26
04.10.2016 11:03:14.615;	15013;	-15
04.10.2016 11:03:16.869;	15014;	-2
04.10.2016 11:03:16.869;	15013;	-2
04.10.2016 11:03:17.115;	15013;	-16
04.10.2016 11:03:17.342;	15013;	-1
04.10.2016 11:03:17.483;	15015;	5
04.10.2016 11:03:18.537;	15013;	-16
04.10.2016 11:03:19.838;	15016;	1
04.10.2016 11:03:20.615;	15013;	-15
04.10.2016 11:03:22.238;	15013;	-1
04.10.2016 11:03:22.589;	15013;	-52
04.10.2016 11:03:22.589;	15012;	-24
04.10.2016 11:03:22.943;	15012;	-1
04.10.2016 11:03:22.943;	15012;	-2
04.10.2016 11:03:22.943;	15012;	-1
04.10.2016 11:03:22.943;	15012;	-12
04.10.2016 11:03:23.199;	15015;	2
04.10.2016 11:03:23.204;	15016;	6
04.10.2016 11:03:23.204;	15016;	6
04.10.2016 11:03:23.283;	15014;	-1
04.10.2016 11:03:24.311;	15015;	-1
04.10.2016 11:03:24.984;	15015;	-1
04.10.2016 11:03:25.193;	15015;	-2
04.10.2016 11:03:25.193;	15015;	-10
04.10.2016 11:03:25.193;	15015;	-2
04.10.2016 11:03:25.193;	15014;	-1
04.10.2016 11:03:25.356;	15015;	-1
04.10.2016 11:03:26.165;	15017;	10
04.10.2016 11:03:26.165;	15017;	1
04.10.2016 11:03:26.169;	15016;	-2
04.10.2016 11:03:26.386;	15016;	-1
04.10.2016 11:03:26.390;	15017;	2
04.10.2016 11:03:27.208;	15016;	-2
04.10.2016 11:03:27.208;	15015;	-1
04.10.2016 11:03:27.208;	15015;	-13
04.10.2016 11:03:28.033;	15017;	1
04.10.2016 11:03:28.260;	15015;	-2
04.10.2016 11:03:28.260;	15014;	-2
04.10.2016 11:03:28.260;	15014;	-7
04.10.2016 11:03:28.260;	15013;	-2
04.10.2016 11:03:28.260;	15013;	-3
04.10.2016 11:03:28.260;	15013;	-10
04.10.2016 11:03:28.260;	15013;	-20
04.10.2016 11:03:28.260;	15013;	-29
04.10.2016 11:03:28.319;	15017;	1
04.10.2016 11:03:29.287;	15014;	-16
04.10.2016 11:03:31.115;	15013;	-15
04.10.2016 11:03:31.578;	15013;	-1
04.10.2016 11:03:31.834;	15013;	-4
04.10.2016 11:03:31.834;	15013;	-10
04.10.2016 11:03:31.834;	15013;	-2
04.10.2016 11:03:31.834;	15012;	-3
04.10.2016 11:03:31.834;	15012;	-8
04.10.2016 11:03:31.834;	15012;	-3
04.10.2016 11:03:33.381;	15013;	-11
04.10.2016 11:03:33.381;	15013;	-2
04.10.2016 11:03:33.381;	15012;	-3
04.10.2016 11:03:33.650;	15014;	8
04.10.2016 11:03:33.656;	15013;	-10
04.10.2016 11:03:33.656;	15013;	-3
04.10.2016 11:03:33.656;	15013;	-2
04.10.2016 11:03:33.660;	15013;	-2
04.10.2016 11:03:33.662;	15013;	-4
04.10.2016 11:03:33.662;	15013;	-1
04.10.2016 11:03:33.665;	15013;	10
